[Epoch 1/160][Iter 1150/1848][lr 0.000009][Loss: obj 7.30 || cls 22.53 || reg 10.57 || size 480 || time: 12.06]
[Epoch 1/160][Iter 1160/1848][lr 0.000010][Loss: obj 7.47 || cls 25.09 || reg 12.37 || size 448 || time: 11.06]
[Epoch 1/160][Iter 1170/1848][lr 0.000010][Loss: obj 7.82 || cls 26.28 || reg 12.71 || size 448 || time: 10.19]
[Epoch 1/160][Iter 1180/1848][lr 0.000010][Loss: obj 7.81 || cls 26.26 || reg 12.76 || size 448 || time: 10.77]
[Epoch 1/160][Iter 1190/1848][lr 0.000011][Loss: obj 7.69 || cls 24.03 || reg 11.37 || size 416 || time: 10.52]
[Epoch 1/160][Iter 1200/1848][lr 0.000011][Loss: obj 7.51 || cls 26.73 || reg 12.98 || size 384 || time: 9.64]
[Epoch 1/160][Iter 1210/1848][lr 0.000011][Loss: obj 8.28 || cls 27.72 || reg 13.19 || size 448 || time: 9.11]
[Epoch 1/160][Iter 1220/1848][lr 0.000012][Loss: obj 7.14 || cls 26.29 || reg 12.78 || size 320 || time: 10.46]
[Epoch 1/160][Iter 1230/1848][lr 0.000012][Loss: obj 5.88 || cls 21.10 || reg 10.32 || size 352 || time: 7.47]
[Epoch 1/160][Iter 1240/1848][lr 0.000013][Loss: obj 8.28 || cls 26.70 || reg 12.60 || size 416 || time: 11.46]
[Epoch 1/160][Iter 1250/1848][lr 0.000013][Loss: obj 8.22 || cls 29.71 || reg 15.10 || size 416 || time: 11.15]
[Epoch 1/160][Iter 1260/1848][lr 0.000014][Loss: obj 6.72 || cls 23.29 || reg 11.08 || size 384 || time: 9.23]
[Epoch 1/160][Iter 1270/1848][lr 0.000014][Loss: obj 7.38 || cls 22.79 || reg 11.11 || size 512 || time: 9.74]
[Epoch 1/160][Iter 1280/1848][lr 0.000014][Loss: obj 9.44 || cls 30.51 || reg 14.16 || size 416 || time: 13.12]
[Epoch 1/160][Iter 1290/1848][lr 0.000015][Loss: obj 7.79 || cls 30.00 || reg 15.41 || size 352 || time: 8.68]
[Epoch 1/160][Iter 1300/1848][lr 0.000015][Loss: obj 7.93 || cls 25.57 || reg 12.15 || size 480 || time: 8.16]
[Epoch 1/160][Iter 1310/1848][lr 0.000016][Loss: obj 8.11 || cls 24.94 || reg 11.88 || size 480 || time: 12.58]
[Epoch 1/160][Iter 1320/1848][lr 0.000016][Loss: obj 7.98 || cls 25.41 || reg 12.42 || size 448 || time: 11.18]
[Epoch 1/160][Iter 1330/1848][lr 0.000017][Loss: obj 6.83 || cls 21.54 || reg 10.58 || size 512 || time: 9.68]
[Epoch 1/160][Iter 1340/1848][lr 0.000017][Loss: obj 7.20 || cls 21.61 || reg 10.13 || size 512 || time: 11.87]
[Epoch 1/160][Iter 1350/1848][lr 0.000018][Loss: obj 9.07 || cls 29.72 || reg 14.30 || size 512 || time: 12.07]
[Epoch 1/160][Iter 1360/1848][lr 0.000018][Loss: obj 7.69 || cls 21.24 || reg 9.17 || size 480 || time: 10.96]
[Epoch 1/160][Iter 1370/1848][lr 0.000019][Loss: obj 5.82 || cls 20.48 || reg 9.54 || size 320 || time: 10.53]
[Epoch 1/160][Iter 1380/1848][lr 0.000019][Loss: obj 8.88 || cls 27.23 || reg 12.79 || size 448 || time: 7.36]
[Epoch 1/160][Iter 1390/1848][lr 0.000020][Loss: obj 6.27 || cls 18.70 || reg 8.56 || size 512 || time: 11.19]
[Epoch 1/160][Iter 1400/1848][lr 0.000021][Loss: obj 7.92 || cls 25.29 || reg 12.43 || size 512 || time: 12.69]
[Epoch 1/160][Iter 1410/1848][lr 0.000021][Loss: obj 7.27 || cls 20.87 || reg 9.24 || size 448 || time: 11.50]
[Epoch 1/160][Iter 1420/1848][lr 0.000022][Loss: obj 8.44 || cls 24.02 || reg 11.10 || size 512 || time: 9.48]
[Epoch 1/160][Iter 1430/1848][lr 0.000022][Loss: obj 7.41 || cls 24.18 || reg 11.41 || size 384 || time: 11.37]
[Epoch 1/160][Iter 1440/1848][lr 0.000023][Loss: obj 8.17 || cls 26.88 || reg 13.17 || size 416 || time: 9.61]
[Epoch 1/160][Iter 1450/1848][lr 0.000024][Loss: obj 7.07 || cls 23.01 || reg 11.36 || size 384 || time: 9.56]
[Epoch 1/160][Iter 1460/1848][lr 0.000024][Loss: obj 9.07 || cls 29.51 || reg 13.91 || size 384 || time: 9.79]
[Epoch 1/160][Iter 1470/1848][lr 0.000025][Loss: obj 7.45 || cls 21.33 || reg 9.75 || size 512 || time: 9.80]
[Epoch 1/160][Iter 1480/1848][lr 0.000026][Loss: obj 6.71 || cls 23.30 || reg 11.75 || size 352 || time: 13.55]
[Epoch 1/160][Iter 1490/1848][lr 0.000026][Loss: obj 7.60 || cls 22.40 || reg 10.32 || size 384 || time: 7.09]
[Epoch 1/160][Iter 1500/1848][lr 0.000027][Loss: obj 9.65 || cls 29.52 || reg 13.53 || size 416 || time: 10.31]
[Epoch 1/160][Iter 1510/1848][lr 0.000028][Loss: obj 8.28 || cls 24.66 || reg 11.61 || size 512 || time: 10.45]
[Epoch 1/160][Iter 1520/1848][lr 0.000029][Loss: obj 7.93 || cls 22.66 || reg 10.15 || size 448 || time: 12.56]
[Epoch 1/160][Iter 1530/1848][lr 0.000029][Loss: obj 7.77 || cls 22.14 || reg 10.33 || size 448 || time: 9.38]
[Epoch 1/160][Iter 1540/1848][lr 0.000030][Loss: obj 8.00 || cls 21.42 || reg 9.30 || size 480 || time: 9.81]
[Epoch 1/160][Iter 1550/1848][lr 0.000031][Loss: obj 9.19 || cls 25.19 || reg 11.89 || size 512 || time: 11.17]
[Epoch 1/160][Iter 1560/1848][lr 0.000032][Loss: obj 7.75 || cls 24.34 || reg 11.39 || size 320 || time: 10.93]
[Epoch 1/160][Iter 1570/1848][lr 0.000033][Loss: obj 9.40 || cls 27.44 || reg 13.07 || size 416 || time: 9.37]
[Epoch 1/160][Iter 1580/1848][lr 0.000033][Loss: obj 7.89 || cls 23.72 || reg 11.02 || size 320 || time: 10.92]
[Epoch 1/160][Iter 1590/1848][lr 0.000034][Loss: obj 7.68 || cls 22.06 || reg 10.70 || size 448 || time: 8.59]
[Epoch 1/160][Iter 1600/1848][lr 0.000035][Loss: obj 8.44 || cls 28.39 || reg 14.37 || size 320 || time: 11.92]
[Epoch 1/160][Iter 1610/1848][lr 0.000036][Loss: obj 10.10 || cls 27.95 || reg 12.87 || size 384 || time: 11.59]
[Epoch 1/160][Iter 1620/1848][lr 0.000037][Loss: obj 7.01 || cls 17.97 || reg 8.25 || size 416 || time: 9.73]
[Epoch 1/160][Iter 1630/1848][lr 0.000038][Loss: obj 7.89 || cls 20.07 || reg 9.05 || size 384 || time: 9.35]
[Epoch 1/160][Iter 1640/1848][lr 0.000039][Loss: obj 8.71 || cls 25.06 || reg 11.80 || size 320 || time: 11.22]
[Epoch 1/160][Iter 1650/1848][lr 0.000040][Loss: obj 7.88 || cls 21.04 || reg 9.42 || size 448 || time: 12.32]
[Epoch 1/160][Iter 1660/1848][lr 0.000041][Loss: obj 7.67 || cls 22.93 || reg 10.80 || size 320 || time: 10.04]
[Epoch 1/160][Iter 1670/1848][lr 0.000042][Loss: obj 8.52 || cls 21.16 || reg 10.35 || size 448 || time: 9.37]
[Epoch 1/160][Iter 1680/1848][lr 0.000043][Loss: obj 9.09 || cls 24.31 || reg 11.22 || size 384 || time: 11.51]
[Epoch 1/160][Iter 1690/1848][lr 0.000044][Loss: obj 6.91 || cls 16.87 || reg 7.81 || size 352 || time: 11.28]
[Epoch 1/160][Iter 1700/1848][lr 0.000045][Loss: obj 6.59 || cls 18.52 || reg 9.27 || size 352 || time: 9.23]
[Epoch 1/160][Iter 1710/1848][lr 0.000046][Loss: obj 7.28 || cls 19.15 || reg 8.42 || size 384 || time: 9.66]
